CBS code,Naam,Name,Value
798,Hilvarenbeek,SP (Socialistische Partij),1113
402,Hilversum,SP (Socialistische Partij),3976
1735,Hof van Twente,SP (Socialistische Partij),1678
1911,Hollands Kroon,SP (Socialistische Partij),2219
118,Hoogeveen,SP (Socialistische Partij),3079
18,Hoogezand-Sappemeer,SP (Socialistische Partij),2495
405,Hoorn,SP (Socialistische Partij),4057
1507,Horst aan de Maas,SP (Socialistische Partij),3654
321,Houten,SP (Socialistische Partij),1881
406,Huizen,SP (Socialistische Partij),1459
677,Hulst,SP (Socialistische Partij),1664
353,IJsselstein,SP (Socialistische Partij),1446
1884,Kaag en Braassem,SP (Socialistische Partij),901
166,Kampen,SP (Socialistische Partij),2445
678,Kapelle,SP (Socialistische Partij),606
537,Katwijk,SP (Socialistische Partij),1751
928,Kerkrade,SP (Socialistische Partij),3891
1598,Koggenland,SP (Socialistische Partij),893
79,Kollumerland en Nieuwkruisland,SP (Socialistische Partij),739
588,Korendijk,SP (Socialistische Partij),417
542,Krimpen aan den IJssel,SP (Socialistische Partij),943
1659,Laarbeek,SP (Socialistische Partij),2013
1685,Landerd,SP (Socialistische Partij),1594
882,Landgraaf,SP (Socialistische Partij),3540
415,Landsmeer,SP (Socialistische Partij),463
416,Langedijk,SP (Socialistische Partij),1275
1621,Lansingerland,SP (Socialistische Partij),1404
417,Laren,SP (Socialistische Partij),295
22,Leek,SP (Socialistische Partij),1041
545,Leerdam,SP (Socialistische Partij),749
80,Leeuwarden,SP (Socialistische Partij),6069
81,Leeuwarderadeel,SP (Socialistische Partij),636
546,Leiden,SP (Socialistische Partij),5869
547,Leiderdorp,SP (Socialistische Partij),1079
1916,Leidschendam-Voorburg,SP (Socialistische Partij),2590
995,Lelystad,SP (Socialistische Partij),3649
82,Lemsterland,SP (Socialistische Partij),691
1640,Leudal,SP (Socialistische Partij),2538
327,Leusden,SP (Socialistische Partij),1055
694,Liesveld,SP (Socialistische Partij),248
733,Lingewaal,SP (Socialistische Partij),356
1705,Lingewaard,SP (Socialistische Partij),3029
553,Lisse,SP (Socialistische Partij),757
140,Littenseradiel,SP (Socialistische Partij),540
262,Lochem,SP (Socialistische Partij),1673
809,Loon op Zand,SP (Socialistische Partij),1542
331,Lopik,SP (Socialistische Partij),375
24,Loppersum,SP (Socialistische Partij),682
168,Losser,SP (Socialistische Partij),1396
1671,Maasdonk,SP (Socialistische Partij),1029
263,Maasdriel,SP (Socialistische Partij),1342
1641,Maasgouw,SP (Socialistische Partij),1611
556,Maassluis,SP (Socialistische Partij),1402
935,Maastricht,SP (Socialistische Partij),7834
25,Marum,SP (Socialistische Partij),545
420,Medemblik,SP (Socialistische Partij),1967
938,Meerssen,SP (Socialistische Partij),1476
1908,Menameradiel,SP (Socialistische Partij),721
1987,Menterwolde,SP (Socialistische Partij),1004
119,Meppel,SP (Socialistische Partij),1771
687,Middelburg,SP (Socialistische Partij),2729
559,Middelharnis,SP (Socialistische Partij),686
1842,Midden-Delfland,SP (Socialistische Partij),504
1731,Midden-Drenthe,SP (Socialistische Partij),1683
815,Mill en Sint Hubert,SP (Socialistische Partij),1491
265,Millingen aan de Rijn,SP (Socialistische Partij),592
1709,Moerdijk,SP (Socialistische Partij),2412
1955,Montferland,SP (Socialistische Partij),2412
335,Montfoort,SP (Socialistische Partij),395
944,Mook en Middelaar,SP (Socialistische Partij),722
424,Muiden,SP (Socialistische Partij),217
425,Naarden,SP (Socialistische Partij),400
1740,Neder-Betuwe,SP (Socialistische Partij),555
643,Nederlek,SP (Socialistische Partij),645
946,Nederweert,SP (Socialistische Partij),1129
304,Neerijnen,SP (Socialistische Partij),419
356,Nieuwegein,SP (Socialistische Partij),3272
569,Nieuwkoop,SP (Socialistische Partij),769
571,Nieuw-Lekkerland,SP (Socialistische Partij),258
267,Nijkerk,SP (Socialistische Partij),1188
268,Nijmegen,SP (Socialistische Partij),14458
1695,Noord-Beveland,SP (Socialistische Partij),435
1699,Noordenveld,SP (Socialistische Partij),1633
171,Noordoostpolder,SP (Socialistische Partij),1861
575,Noordwijk,SP (Socialistische Partij),860
576,Noordwijkerhout,SP (Socialistische Partij),597
820,Nuenen Gerwen en Nederwetten,SP (Socialistische Partij),1648
302,Nunspeet,SP (Socialistische Partij),667
951,Nuth,SP (Socialistische Partij),1228
579,Oegstgeest,SP (Socialistische Partij),689
823,Oirschot,SP (Socialistische Partij),1537
824,Oisterwijk,SP (Socialistische Partij),1681
1895,Oldambt,SP (Socialistische Partij),3494
269,Oldebroek,SP (Socialistische Partij),680
173,Oldenzaal,SP (Socialistische Partij),2226
1773,Olst-Wijhe,SP (Socialistische Partij),964
175,Ommen,SP (Socialistische Partij),717
881,Onderbanken,SP (Socialistische Partij),777
1586,Oost Gelre,SP (Socialistische Partij),1758
826,Oosterhout,SP (Socialistische Partij),3292
580,Oostflakkee,SP (Socialistische Partij),437
85,Ooststellingwerf,SP (Socialistische Partij),1595
431,Oostzaan,SP (Socialistische Partij),397
432,Opmeer,SP (Socialistische Partij),466
86,Opsterland,SP (Socialistische Partij),1725
828,Oss,SP (Socialistische Partij),9417
584,Oud-Beijerland,SP (Socialistische Partij),993
1509,Oude IJsselstreek,SP (Socialistische Partij),2956
437,Ouder-Amstel,SP (Socialistische Partij),415
644,Ouderkerk,SP (Socialistische Partij),217
589,Oudewater,SP (Socialistische Partij),247
1734,Overbetuwe,SP (Socialistische Partij),2519
590,Papendrecht,SP (Socialistische Partij),1412
1894,Peel en Maas,SP (Socialistische Partij),2759
765,Pekela,SP (Socialistische Partij),1228
1926,Pijnacker-Nootdorp,SP (Socialistische Partij),1460
439,Purmerend,SP (Socialistische Partij),4264
273,Putten,SP (Socialistische Partij),594
177,Raalte,SP (Socialistische Partij),1953
703,Reimerswaal,SP (Socialistische Partij),724
274,Renkum,SP (Socialistische Partij),1615
339,Renswoude,SP (Socialistische Partij),85
1667,Reusel-De Mierden,SP (Socialistische Partij),1078
275,Rheden,SP (Socialistische Partij),2926
340,Rhenen,SP (Socialistische Partij),520
597,Ridderkerk,SP (Socialistische Partij),2081
196,Rijnwaarden,SP (Socialistische Partij),821
1672,Rijnwoude,SP (Socialistische Partij),710
1742,Rijssen-Holten,SP (Socialistische Partij),1121
603,Rijswijk,SP (Socialistische Partij),2018
1669,Roerdalen,SP (Socialistische Partij),1436
957,Roermond,SP (Socialistische Partij),3452
1674,Roosendaal,SP (Socialistische Partij),4849
599,Rotterdam,SP (Socialistische Partij),27337
277,Rozendaal,SP (Socialistische Partij),35
840,Rucphen,SP (Socialistische Partij),1303
9003,Saba,SP (Socialistische Partij),20
441,Schagen,SP (Socialistische Partij),1029
458,Schermer,SP (Socialistische Partij),239
279,Scherpenzeel,SP (Socialistische Partij),184
606,Schiedam,SP (Socialistische Partij),3739
88,Schiermonnikoog,SP (Socialistische Partij),107
844,Schijndel,SP (Socialistische Partij),2121
962,Schinnen,SP (Socialistische Partij),1006
608,Schoonhoven,SP (Socialistische Partij),503
1676,Schouwen-Duiveland,SP (Socialistische Partij),1655
518,"'s-Gravenhage",SP (Socialistische Partij),20332
796,"'s-Hertogenbosch",SP (Socialistische Partij),10366
965,Simpelveld,SP (Socialistische Partij),859
1702,Sint Anthonis,SP (Socialistische Partij),1798
9002,Sint Eustatius,SP (Socialistische Partij),57
845,Sint-Michielsgestel,SP (Socialistische Partij),2128
846,Sint-Oedenrode,SP (Socialistische Partij),1519
1883,Sittard-Geleen,SP (Socialistische Partij),7406
51,Skarsterlân,SP (Socialistische Partij),1272
610,Sliedrecht,SP (Socialistische Partij),1025
40,Slochteren,SP (Socialistische Partij),919
1714,Sluis,SP (Socialistische Partij),1350
90,Smallingerland,SP (Socialistische Partij),3273
342,Soest,SP (Socialistische Partij),1615
847,Someren,SP (Socialistische Partij),1435
848,Son en Breugel,SP (Socialistische Partij),1012
612,Spijkenisse,SP (Socialistische Partij),4257
37,Stadskanaal,SP (Socialistische Partij),2177
180,Staphorst,SP (Socialistische Partij),258
532,Stede Broec,SP (Socialistische Partij),1203
851,Steenbergen,SP (Socialistische Partij),1416
1708,Steenwijkerland,SP (Socialistische Partij),2149
971,Stein,SP (Socialistische Partij),2218
1904,Stichtse Vecht,SP (Socialistische Partij),2285
617,Strijen,SP (Socialistische Partij),371
1900,Súdwest-Fryslân,SP (Socialistische Partij),4359
9,Ten Boer,SP (Socialistische Partij),431
715,Terneuzen,SP (Socialistische Partij),2812
93,Terschelling,SP (Socialistische Partij),349
448,Texel,SP (Socialistische Partij),961
1525,Teylingen,SP (Socialistische Partij),1247
716,Tholen,SP (Socialistische Partij),1115
281,Tiel,SP (Socialistische Partij),1978
855,Tilburg,SP (Socialistische Partij),14732
183,Tubbergen,SP (Socialistische Partij),895
1700,Twenterand,SP (Socialistische Partij),1561
1730,Tynaarlo,SP (Socialistische Partij),1402
737,Tytsjerksteradiel,SP (Socialistische Partij),1714
282,Ubbergen,SP (Socialistische Partij),753
856,Uden,SP (Socialistische Partij),3809
450,Uitgeest,SP (Socialistische Partij),623
451,Uithoorn,SP (Socialistische Partij),1025
184,Urk,SP (Socialistische Partij),78
344,Utrecht,SP (Socialistische Partij),12782
1581,Utrechtse Heuvelrug,SP (Socialistische Partij),1674
981,Vaals,SP (Socialistische Partij),615
994,Valkenburg aan de Geul,SP (Socialistische Partij),1196
858,Valkenswaard,SP (Socialistische Partij),2604
47,Veendam,SP (Socialistische Partij),1920
345,Veenendaal,SP (Socialistische Partij),1935
717,Veere,SP (Socialistische Partij),899
860,Veghel,SP (Socialistische Partij),2921
861,Veldhoven,SP (Socialistische Partij),3554
453,Velsen,SP (Socialistische Partij),3251
983,Venlo,SP (Socialistische Partij),6435
984,Venray,SP (Socialistische Partij),4061
620,Vianen,SP (Socialistische Partij),814
622,Vlaardingen,SP (Socialistische Partij),3895
48,Vlagtwedde,SP (Socialistische Partij),1080
96,Vlieland,SP (Socialistische Partij),87
718,Vlissingen,SP (Socialistische Partij),2783
623,Vlist,SP (Socialistische Partij),294
986,Voerendaal,SP (Socialistische Partij),979
626,Voorschoten,SP (Socialistische Partij),720
285,Voorst,SP (Socialistische Partij),1132
865,Vught,SP (Socialistische Partij),1893
866,Waalre,SP (Socialistische Partij),1004
867,Waalwijk,SP (Socialistische Partij),3020
627,Waddinxveen,SP (Socialistische Partij),757
289,Wageningen,SP (Socialistische Partij),1863
629,Wassenaar,SP (Socialistische Partij),588
852,Waterland,SP (Socialistische Partij),754
988,Weert,SP (Socialistische Partij),3692
457,Weesp,SP (Socialistische Partij),795
870,Werkendam,SP (Socialistische Partij),1106
668,West Maas en Waal,SP (Socialistische Partij),1463
1701,Westerveld,SP (Socialistische Partij),948
293,Westervoort,SP (Socialistische Partij),1244
1783,Westland,SP (Socialistische Partij),2480
98,Weststellingwerf,SP (Socialistische Partij),1391
614,Westvoorne,SP (Socialistische Partij),455
189,Wierden,SP (Socialistische Partij),963
296,Wijchen,SP (Socialistische Partij),3581
1696,Wijdemeren,SP (Socialistische Partij),800
352,Wijk bij Duurstede,SP (Socialistische Partij),1171
53,Winsum,SP (Socialistische Partij),920
294,Winterswijk,SP (Socialistische Partij),1877
873,Woensdrecht,SP (Socialistische Partij),1288
632,Woerden,SP (Socialistische Partij),1648
880,Wormerland,SP (Socialistische Partij),1033
351,Woudenberg,SP (Socialistische Partij),307
874,Woudrichem,SP (Socialistische Partij),670
479,Zaanstad,SP (Socialistische Partij),8686
297,Zaltbommel,SP (Socialistische Partij),1072
473,Zandvoort,SP (Socialistische Partij),584
707,Zederik,SP (Socialistische Partij),384
478,Zeevang,SP (Socialistische Partij),253
50,Zeewolde,SP (Socialistische Partij),695
355,Zeist,SP (Socialistische Partij),2348
299,Zevenaar,SP (Socialistische Partij),2293
476,Zijpe,SP (Socialistische Partij),552
637,Zoetermeer,SP (Socialistische Partij),5749
638,Zoeterwoude,SP (Socialistische Partij),360
56,Zuidhorn,SP (Socialistische Partij),928
1892,Zuidplas,SP (Socialistische Partij),1358
879,Zundert,SP (Socialistische Partij),1269
301,Zutphen,SP (Socialistische Partij),3417
1896,Zwartewaterland,SP (Socialistische Partij),686
642,Zwijndrecht,SP (Socialistische Partij),2045
193,Zwolle,SP (Socialistische Partij),6878
1680,Aa en Hunze,Staatkundig Gereformeerde Partij (SGP),46
738,Aalburg,Staatkundig Gereformeerde Partij (SGP),1757
358,Aalsmeer,Staatkundig Gereformeerde Partij (SGP),134
197,Aalten,Staatkundig Gereformeerde Partij (SGP),93
59,Achtkarspelen,Staatkundig Gereformeerde Partij (SGP),272
482,Alblasserdam,Staatkundig Gereformeerde Partij (SGP),1761
613,Albrandswaard,Staatkundig Gereformeerde Partij (SGP),205
361,Alkmaar,Staatkundig Gereformeerde Partij (SGP),79
141,Almelo,Staatkundig Gereformeerde Partij (SGP),181
34,Almere,Staatkundig Gereformeerde Partij (SGP),259
484,Alphen aan den Rijn,Staatkundig Gereformeerde Partij (SGP),607
1723,Alphen-Chaam,Staatkundig Gereformeerde Partij (SGP),4
60,Ameland,Staatkundig Gereformeerde Partij (SGP),14
307,Amersfoort,Staatkundig Gereformeerde Partij (SGP),914
362,Amstelveen,Staatkundig Gereformeerde Partij (SGP),152
363,Amsterdam,Staatkundig Gereformeerde Partij (SGP),539
200,Apeldoorn,Staatkundig Gereformeerde Partij (SGP),2947
3,Appingedam,Staatkundig Gereformeerde Partij (SGP),18
202,Arnhem,Staatkundig Gereformeerde Partij (SGP),225
106,Assen,Staatkundig Gereformeerde Partij (SGP),303
743,Asten,Staatkundig Gereformeerde Partij (SGP),9
744,Baarle-Nassau,Staatkundig Gereformeerde Partij (SGP),4
308,Baarn,Staatkundig Gereformeerde Partij (SGP),168
489,Barendrecht,Staatkundig Gereformeerde Partij (SGP),1241
203,Barneveld,Staatkundig Gereformeerde Partij (SGP),7079
5,Bedum,Staatkundig Gereformeerde Partij (SGP),96
888,Beek,Staatkundig Gereformeerde Partij (SGP),6
370,Beemster,Staatkundig Gereformeerde Partij (SGP),11
889,Beesel,Staatkundig Gereformeerde Partij (SGP),4
7,Bellingwedde,Staatkundig Gereformeerde Partij (SGP),29
491,Bergambacht,Staatkundig Gereformeerde Partij (SGP),822
1724,Bergeijk,Staatkundig Gereformeerde Partij (SGP),10
893,Bergen (L.),Staatkundig Gereformeerde Partij (SGP),8
373,Bergen (NH),Staatkundig Gereformeerde Partij (SGP),24
748,Bergen op Zoom,Staatkundig Gereformeerde Partij (SGP),58
1859,Berkelland,Staatkundig Gereformeerde Partij (SGP),56
1721,Bernheze,Staatkundig Gereformeerde Partij (SGP),18
568,Bernisse,Staatkundig Gereformeerde Partij (SGP),94
753,Best,Staatkundig Gereformeerde Partij (SGP),28
209,Beuningen,Staatkundig Gereformeerde Partij (SGP),22
375,Beverwijk,Staatkundig Gereformeerde Partij (SGP),38
585,Binnenmaas,Staatkundig Gereformeerde Partij (SGP),1119
1728,Bladel,Staatkundig Gereformeerde Partij (SGP),3
376,Blaricum,Staatkundig Gereformeerde Partij (SGP),23
377,Bloemendaal,Staatkundig Gereformeerde Partij (SGP),31
55,Boarnsterhim,Staatkundig Gereformeerde Partij (SGP),34
1901,Bodegraven-Reeuwijk,Staatkundig Gereformeerde Partij (SGP),1600
755,Boekel,Staatkundig Gereformeerde Partij (SGP),3
9001,Bonaire,Staatkundig Gereformeerde Partij (SGP),9
1681,Borger-Odoorn,Staatkundig Gereformeerde Partij (SGP),90
147,Borne,Staatkundig Gereformeerde Partij (SGP),17
654,Borsele,Staatkundig Gereformeerde Partij (SGP),2113
499,Boskoop,Staatkundig Gereformeerde Partij (SGP),357
756,Boxmeer,Staatkundig Gereformeerde Partij (SGP),15
757,Boxtel,Staatkundig Gereformeerde Partij (SGP),15
758,Breda,Staatkundig Gereformeerde Partij (SGP),136
501,Brielle,Staatkundig Gereformeerde Partij (SGP),34
1876,Bronckhorst,Staatkundig Gereformeerde Partij (SGP),192
213,Brummen,Staatkundig Gereformeerde Partij (SGP),40
899,Brunssum,Staatkundig Gereformeerde Partij (SGP),18
312,Bunnik,Staatkundig Gereformeerde Partij (SGP),133
313,Bunschoten,Staatkundig Gereformeerde Partij (SGP),887
214,Buren,Staatkundig Gereformeerde Partij (SGP),780
381,Bussum,Staatkundig Gereformeerde Partij (SGP),78
502,Capelle aan den IJssel,Staatkundig Gereformeerde Partij (SGP),1940
383,Castricum,Staatkundig Gereformeerde Partij (SGP),32
109,Coevorden,Staatkundig Gereformeerde Partij (SGP),127
1706,Cranendonck,Staatkundig Gereformeerde Partij (SGP),17
611,Cromstrijen,Staatkundig Gereformeerde Partij (SGP),497
1684,Cuijk,Staatkundig Gereformeerde Partij (SGP),6
216,Culemborg,Staatkundig Gereformeerde Partij (SGP),161
148,Dalfsen,Staatkundig Gereformeerde Partij (SGP),406
1891,Dantumadiel,Staatkundig Gereformeerde Partij (SGP),669
310,De Bilt,Staatkundig Gereformeerde Partij (SGP),827
1663,De Marne,Staatkundig Gereformeerde Partij (SGP),65
736,De Ronde Venen,Staatkundig Gereformeerde Partij (SGP),387
1690,De Wolden,Staatkundig Gereformeerde Partij (SGP),127
503,Delft,Staatkundig Gereformeerde Partij (SGP),320
10,Delfzijl,Staatkundig Gereformeerde Partij (SGP),65
400,Den Helder,Staatkundig Gereformeerde Partij (SGP),233
762,Deurne,Staatkundig Gereformeerde Partij (SGP),19
150,Deventer,Staatkundig Gereformeerde Partij (SGP),148
384,Diemen,Staatkundig Gereformeerde Partij (SGP),14
1774,Dinkelland,Staatkundig Gereformeerde Partij (SGP),26
504,Dirksland,Staatkundig Gereformeerde Partij (SGP),1131
221,Doesburg,Staatkundig Gereformeerde Partij (SGP),22
222,Doetinchem,Staatkundig Gereformeerde Partij (SGP),337
766,Dongen,Staatkundig Gereformeerde Partij (SGP),38
58,Dongeradeel,Staatkundig Gereformeerde Partij (SGP),206
505,Dordrecht,Staatkundig Gereformeerde Partij (SGP),1967
498,Drechterland,Staatkundig Gereformeerde Partij (SGP),17
1719,Drimmelen,Staatkundig Gereformeerde Partij (SGP),29
303,Dronten,Staatkundig Gereformeerde Partij (SGP),289
225,Druten,Staatkundig Gereformeerde Partij (SGP),9
226,Duiven,Staatkundig Gereformeerde Partij (SGP),29
1711,Echt-Susteren,Staatkundig Gereformeerde Partij (SGP),10
385,Edam-Volendam,Staatkundig Gereformeerde Partij (SGP),29
228,Ede,Staatkundig Gereformeerde Partij (SGP),8055
317,Eemnes,Staatkundig Gereformeerde Partij (SGP),52
1651,Eemsmond,Staatkundig Gereformeerde Partij (SGP),135
770,Eersel,Staatkundig Gereformeerde Partij (SGP),12
1903,Eijsden-Margraten,Staatkundig Gereformeerde Partij (SGP),14
772,Eindhoven,Staatkundig Gereformeerde Partij (SGP),178
230,Elburg,Staatkundig Gereformeerde Partij (SGP),2179
114,Emmen,Staatkundig Gereformeerde Partij (SGP),252
388,Enkhuizen,Staatkundig Gereformeerde Partij (SGP),148
153,Enschede,Staatkundig Gereformeerde Partij (SGP),323
232,Epe,Staatkundig Gereformeerde Partij (SGP),792
233,Ermelo,Staatkundig Gereformeerde Partij (SGP),1154
777,Etten-Leur,Staatkundig Gereformeerde Partij (SGP),34
1722,Ferwerderadiel,Staatkundig Gereformeerde Partij (SGP),30
70,Franekeradeel,Staatkundig Gereformeerde Partij (SGP),59
653,Gaasterlân-Sleat,Staatkundig Gereformeerde Partij (SGP),166
779,Geertruidenberg,Staatkundig Gereformeerde Partij (SGP),40
236,Geldermalsen,Staatkundig Gereformeerde Partij (SGP),1549
1771,Geldrop-Mierlo,Staatkundig Gereformeerde Partij (SGP),18
1652,Gemert-Bakel,Staatkundig Gereformeerde Partij (SGP),10
907,Gennep,Staatkundig Gereformeerde Partij (SGP),8
689,Giessenlanden,Staatkundig Gereformeerde Partij (SGP),590
784,Gilze en Rijen,Staatkundig Gereformeerde Partij (SGP),14
511,Goedereede,Staatkundig Gereformeerde Partij (SGP),1795
664,Goes,Staatkundig Gereformeerde Partij (SGP),1472
785,Goirle,Staatkundig Gereformeerde Partij (SGP),9
512,Gorinchem,Staatkundig Gereformeerde Partij (SGP),461
513,Gouda,Staatkundig Gereformeerde Partij (SGP),1919
693,Graafstroom,Staatkundig Gereformeerde Partij (SGP),1237
365,Graft-De Rijp,Staatkundig Gereformeerde Partij (SGP),3
786,Grave,Staatkundig Gereformeerde Partij (SGP),2
241,Groesbeek,Staatkundig Gereformeerde Partij (SGP),17
14,Groningen,Staatkundig Gereformeerde Partij (SGP),508
15,Grootegast,Staatkundig Gereformeerde Partij (SGP),148
1729,Gulpen-Wittem,Staatkundig Gereformeerde Partij (SGP),30
158,Haaksbergen,Staatkundig Gereformeerde Partij (SGP),20
788,Haaren,Staatkundig Gereformeerde Partij (SGP),4
392,Haarlem,Staatkundig Gereformeerde Partij (SGP),190
393,Haarlemmerliede en Spaarnwoude,Staatkundig Gereformeerde Partij (SGP),10
394,Haarlemmermeer,Staatkundig Gereformeerde Partij (SGP),579
1655,Halderberge,Staatkundig Gereformeerde Partij (SGP),26
160,Hardenberg,Staatkundig Gereformeerde Partij (SGP),648
243,Harderwijk,Staatkundig Gereformeerde Partij (SGP),738
523,Hardinxveld-Giessendam,Staatkundig Gereformeerde Partij (SGP),2267
17,Haren,Staatkundig Gereformeerde Partij (SGP),80
395,Harenkarspel,Staatkundig Gereformeerde Partij (SGP),8
72,Harlingen,Staatkundig Gereformeerde Partij (SGP),52
244,Hattem,Staatkundig Gereformeerde Partij (SGP),191
396,Heemskerk,Staatkundig Gereformeerde Partij (SGP),39
397,Heemstede,Staatkundig Gereformeerde Partij (SGP),35
246,Heerde,Staatkundig Gereformeerde Partij (SGP),356
74,Heerenveen,Staatkundig Gereformeerde Partij (SGP),80
398,Heerhugowaard,Staatkundig Gereformeerde Partij (SGP),68
917,Heerlen,Staatkundig Gereformeerde Partij (SGP),55
1658,Heeze-Leende,Staatkundig Gereformeerde Partij (SGP),4
399,Heiloo,Staatkundig Gereformeerde Partij (SGP),27
163,Hellendoorn,Staatkundig Gereformeerde Partij (SGP),191
530,Hellevoetsluis,Staatkundig Gereformeerde Partij (SGP),67
794,Helmond,Staatkundig Gereformeerde Partij (SGP),31
531,Hendrik-Ido-Ambacht,Staatkundig Gereformeerde Partij (SGP),2300
164,Hengelo,Staatkundig Gereformeerde Partij (SGP),125
63,Het Bildt,Staatkundig Gereformeerde Partij (SGP),28
252,Heumen,Staatkundig Gereformeerde Partij (SGP),5
797,Heusden,Staatkundig Gereformeerde Partij (SGP),45
534,Hillegom,Staatkundig Gereformeerde Partij (SGP),88
798,Hilvarenbeek,Staatkundig Gereformeerde Partij (SGP),5
402,Hilversum,Staatkundig Gereformeerde Partij (SGP),327
1735,Hof van Twente,Staatkundig Gereformeerde Partij (SGP),63
1911,Hollands Kroon,Staatkundig Gereformeerde Partij (SGP),76
118,Hoogeveen,Staatkundig Gereformeerde Partij (SGP),597
18,Hoogezand-Sappemeer,Staatkundig Gereformeerde Partij (SGP),76
405,Hoorn,Staatkundig Gereformeerde Partij (SGP),90
1507,Horst aan de Maas,Staatkundig Gereformeerde Partij (SGP),22
321,Houten,Staatkundig Gereformeerde Partij (SGP),693
406,Huizen,Staatkundig Gereformeerde Partij (SGP),608
677,Hulst,Staatkundig Gereformeerde Partij (SGP),28
353,IJsselstein,Staatkundig Gereformeerde Partij (SGP),205
1884,Kaag en Braassem,Staatkundig Gereformeerde Partij (SGP),67
166,Kampen,Staatkundig Gereformeerde Partij (SGP),3274
678,Kapelle,Staatkundig Gereformeerde Partij (SGP),1004
537,Katwijk,Staatkundig Gereformeerde Partij (SGP),3549
928,Kerkrade,Staatkundig Gereformeerde Partij (SGP),19
1598,Koggenland,Staatkundig Gereformeerde Partij (SGP),13
79,Kollumerland en Nieuwkruisland,Staatkundig Gereformeerde Partij (SGP),124
588,Korendijk,Staatkundig Gereformeerde Partij (SGP),1242
542,Krimpen aan den IJssel,Staatkundig Gereformeerde Partij (SGP),2372
1659,Laarbeek,Staatkundig Gereformeerde Partij (SGP),6
1685,Landerd,Staatkundig Gereformeerde Partij (SGP),4
882,Landgraaf,Staatkundig Gereformeerde Partij (SGP),18
415,Landsmeer,Staatkundig Gereformeerde Partij (SGP),21
416,Langedijk,Staatkundig Gereformeerde Partij (SGP),47
1621,Lansingerland,Staatkundig Gereformeerde Partij (SGP),379
417,Laren,Staatkundig Gereformeerde Partij (SGP),9
22,Leek,Staatkundig Gereformeerde Partij (SGP),139
545,Leerdam,Staatkundig Gereformeerde Partij (SGP),1002
80,Leeuwarden,Staatkundig Gereformeerde Partij (SGP),203
81,Leeuwarderadeel,Staatkundig Gereformeerde Partij (SGP),24
546,Leiden,Staatkundig Gereformeerde Partij (SGP),243
547,Leiderdorp,Staatkundig Gereformeerde Partij (SGP),167
1916,Leidschendam-Voorburg,Staatkundig Gereformeerde Partij (SGP),174
995,Lelystad,Staatkundig Gereformeerde Partij (SGP),290
82,Lemsterland,Staatkundig Gereformeerde Partij (SGP),67
1640,Leudal,Staatkundig Gereformeerde Partij (SGP),30
327,Leusden,Staatkundig Gereformeerde Partij (SGP),350
694,Liesveld,Staatkundig Gereformeerde Partij (SGP),884
733,Lingewaal,Staatkundig Gereformeerde Partij (SGP),351
1705,Lingewaard,Staatkundig Gereformeerde Partij (SGP),37
553,Lisse,Staatkundig Gereformeerde Partij (SGP),689
140,Littenseradiel,Staatkundig Gereformeerde Partij (SGP),13
262,Lochem,Staatkundig Gereformeerde Partij (SGP),41
809,Loon op Zand,Staatkundig Gereformeerde Partij (SGP),74
331,Lopik,Staatkundig Gereformeerde Partij (SGP),621
24,Loppersum,Staatkundig Gereformeerde Partij (SGP),92
168,Losser,Staatkundig Gereformeerde Partij (SGP),25
1671,Maasdonk,Staatkundig Gereformeerde Partij (SGP),3
263,Maasdriel,Staatkundig Gereformeerde Partij (SGP),275
1641,Maasgouw,Staatkundig Gereformeerde Partij (SGP),18
556,Maassluis,Staatkundig Gereformeerde Partij (SGP),149
935,Maastricht,Staatkundig Gereformeerde Partij (SGP),59
25,Marum,Staatkundig Gereformeerde Partij (SGP),72
420,Medemblik,Staatkundig Gereformeerde Partij (SGP),222
938,Meerssen,Staatkundig Gereformeerde Partij (SGP),14
1908,Menameradiel,Staatkundig Gereformeerde Partij (SGP),37
1987,Menterwolde,Staatkundig Gereformeerde Partij (SGP),29
119,Meppel,Staatkundig Gereformeerde Partij (SGP),107
687,Middelburg,Staatkundig Gereformeerde Partij (SGP),2368
559,Middelharnis,Staatkundig Gereformeerde Partij (SGP),1864
1842,Midden-Delfland,Staatkundig Gereformeerde Partij (SGP),63
1731,Midden-Drenthe,Staatkundig Gereformeerde Partij (SGP),159
815,Mill en Sint Hubert,Staatkundig Gereformeerde Partij (SGP),4
265,Millingen aan de Rijn,Staatkundig Gereformeerde Partij (SGP),6
1709,Moerdijk,Staatkundig Gereformeerde Partij (SGP),107
1955,Montferland,Staatkundig Gereformeerde Partij (SGP),23
335,Montfoort,Staatkundig Gereformeerde Partij (SGP),445
944,Mook en Middelaar,Staatkundig Gereformeerde Partij (SGP),3
424,Muiden,Staatkundig Gereformeerde Partij (SGP),6
425,Naarden,Staatkundig Gereformeerde Partij (SGP),47
1740,Neder-Betuwe,Staatkundig Gereformeerde Partij (SGP),3916
643,Nederlek,Staatkundig Gereformeerde Partij (SGP),572
946,Nederweert,Staatkundig Gereformeerde Partij (SGP),2
304,Neerijnen,Staatkundig Gereformeerde Partij (SGP),875
356,Nieuwegein,Staatkundig Gereformeerde Partij (SGP),194
569,Nieuwkoop,Staatkundig Gereformeerde Partij (SGP),314
571,Nieuw-Lekkerland,Staatkundig Gereformeerde Partij (SGP),1604
267,Nijkerk,Staatkundig Gereformeerde Partij (SGP),1748
